copulating	procreation
intimacy	affection
lengthen	lengthen
knitting	arthritis
resting	laziness
climbing	falling
memorising	knowledge
learning	intelligencde
procreating	overpopulation
cows	mooing
click	understand
affect	feel
burn	burn
thin	thin
swimming	cramp
alarm	danger
reproducing	propagation
living	sadness
misunderstanding	violence
cogitating	headache
sex	pregnancy
surfing	crashing
running	falling
close	close
studying	intelligence
knitting	sweaters
change	change
cleaning	neatness
dry	dry
surfing	exercising
pall	die
skating	movement
rotate	revolve
sewing	confusion
thanking	grateful
lawsuit	stress
cooking	smells
traveling	sickness
overeating	farting
jealously	fight
cancer	death
punching	bruise
talking	communication
sewing	injury
awaking	depression
thinking	ideas
playing	satisfaction
march	march
remind	remember
eating	dyspepsia
skiing	falling
retire	retire
swimming	waves
talking	misunderstandings
ignorance	hostility
typing	lesions
famine	hunger
fencing	competition
decide	decide
repeating	remember
copulating	perpiration
leak	break
thanking	smile
performing	applause
skating	falling
remembering	crying
separate	separate
competing	accomplishment
break	break
contemplating	thinking
islamize	convert
listening	empathy
typing	pain
freeze	freeze
drinking	stupidity
celebrating	party
thanking	pleased
relaxing	sleeping
farting	stinking
killing	death
crutch	injury
grow	grow
even	even
death	rebirth
grooming	late
awaking	shock
grooming	static
studying	fatague
driving	fatigue
mellow	mellow
remembering	knowledge
contemplating	headache
kissing	stiffy
starve	starve
typing	letter
kissing	sweet
exercize	tiredness
communicating	collaboration
killing	dies
detector	signal
hunger	eating
pretending	misunderstanding
weaken	weaken
terrorism	war
fruit	fruit
lie	deceipt
procreating	progeny
thanking	tears
death	decomposition
graduate	graduate
learning	headaches
playing	loosing
sleeping	death
remembering	embaressment
praying	success
raise	rise
entertaining	laughter
painting	emotions
typing	communication
alcohol	amnesia
traveling	fatigue
copulating	appetite
shoes	blisters
sun	sunburns
orient	orient
life	poop
playing	fatigue
relax	relax
bathing	cleanliness
relaxing	sleep
surprising	scream
bag	travel
hang	hang
studying	knowledge
exercising	fitness
smoking	death
dying	grief
gravity	falling
contemplating	deciding
eating	gas
kising	illness
love	pain
exercising	breathing
fishing	wetness
please	like
competing	anger
kissing	pleasurable
explosion	death
breathing	caughing
plunge	steep
spitting	disease
remembering	inspiration
exercising	sweat
fencing	perspiration
show	see
learning	understanding
happiness	laughter
intercorse	orgasms
writing	text
dancing	fatigue
learning	dysfunction
heating	boiling
relaxing	relaxation
playing	injury
killing	retribution
snoring	divorce
eating	reduced
diving	falling
widen	widen
killing	sadness
give	have
dancing	exercise
moisture	damage
reading	learn
cleaning	tidyness
arousal	ejaculation
jump	jump
dreaming	relaxing
running	accidents
poison	death
writing	communication
procreating	life
listening	knowlege
praying	futile
analysing	enlightened
communicating	learning
depression	inactivity
analysing	knowledge
analysing	tension
knitting	your
praying	relief
pain	suffer
drinking	hydration
hunger	discomfort
running	stitches
working	hunger
pretending	not
bloat	bloat
playing	win
studying	inspiration
living	happiness
exercising	tiredness
thunderstorm	destruction
censorship	blindness
sport	injury
copulating	odors
grooming	cleanliness
reproducing	offspring
killing	arrested
flirting	jealousy
flush	run
awaking	headache
kissing	cooties
reading	entertained
walking	tiredness
dying	relief
fever	headache
judging	labeling
empty	empty
working	creation
listening	silence
thanking	rewarded
displease	dislike
wrestling	erections
surprising	laughter
detector	stimulation
painting	beauty
pulse	pulsate
thinking	creative
diver	splash
fluster	fluster
dreaming	inspiration
breathing	pain
running	sweating
surfing	exciting
snow	blizzard
lighten	lighten
crash	crash
learning	pain
swiming	living
sound	sound
teach	learn
forgiving	positive
living	dying
procreating	offspring
hiking	adventure
lying	deception
sugar	cavities
speeding	ticket
climbing	blisters
winning	guilt
running	sweat
celebrating	hangover
poise	poise
reading	headache
eating	indigestion
sewing	bleeding
tickling	giggling
sleeping	bedsores
lying	confusion
granulate	granulate
hiking	cramps
getting	illness
lying	unhappiness
seat	sit
celebrating	drunkenness
buying	debt
contemplating	discovery
falling	injuries
hammer	nailing
burping	embarassment
hurricane	horrendous
competing	pressure
smoking	caughing
writing	revolutions
eating	obesity
flirting	affection
shopping	bankruptcy
pandemic	absenteeism
kissing	happiness
memorising	remembering
jogging	blisters
memorising	memories
crystallize	crystallize
propagate	propagate
copulating	infidelity
fear	trembling
remembering	laugh
snoring	noise
spitting	disgust
thanking	emotion
perfection	jealousy
incite	act
falling	lacerations
spark	fire
helping	happiness
entertaining	embarassment
thinking	acting
jogging	cramping
helping	pay
getting	satisfaction
snoring	complaining
traveling	fear
lying	war
skiing	exercize
skating	injury
tickling	giggles
drinking	drunkenness
climbing	vertigo
dying	death
pretending	acting
drinking	vomiting
listening	understanding
singing	anger
mathcamp	happiness
laughter	happiness
getting	get
hate	war
sleeping	snoring
collapse	collapse
car	pollution
gambling	penury
bathing	nudity
competing	failing
heroin	euphoria
sleeping	awakeness
falling	pain
punching	hurting
copulating	pregnancy
working	frustration
neglicence	sorry
reading	knowing
talking	boredom
transition	transition
studying	headaches
walking	bunions
thirst	dehydration
irc	addiction
climbing	exhaustion
punishing	hatred
awaking	yawning
fever	drowsiness
cooking	pride
entertaining	fulfillment
jumping	landing
fit	fit
breathing	exhale
anger	anger
dreaming	sleepwalking
learning	distress
celebrating	joy
sun	wrinkles
listening	hearing
flirting	date
contemplating	understanding
wrestling	wins
fencing	exercise
