police	arrest
human	smile
animals	bathe
vehicle	carry
ball	bounce
dog	bark
stocks	bought
sleeper	snore
animals	reproduce
both	snacks
frogs	leap
anyone	think
knife	cut
function	outsourced
antibiotic	prescribed
pear	eated
children	awesome
anybody	forget
ceiling	metaphor
eggs	poached
dogs	bite
distillery	distill
humans	violent
person	eat
birds	perch
metals	burn
fire	heat
people	believe
cops	jump
animals	attack
ferret	pet
chicken	pet
person	judge
teacher	enlighten
dog	stray
photographs	map
pig	wallow
dogs	grow
dynamite	explode
people	choke
yoda	try
tea	drank
plastic	burn
lovers	argue
tweety	fly
people	shout
scorpian	sting
humans	lie
trains	accelerate
oven	bake
drunk	drink
humans	listen
donuts	eaten
lock	lock
key	free
smoker	smoke
superman	fly
elastic	stretch
pain	immobilize
electricity	shock
tornadoes	disaster
lions	hunt
rat	pet
people	friends
cat	mew
fish	swim
pilot	fly
anyone	try
games	competition
knives	hurt
animal	eating
solids	melt
alive	grow
liquid	flow
virus	mutate
people	lie
animals	drink
eyes	blue
pee	stink
hands	soft
trains	decelerate
politician	lie
garbage	composted
contribution	gift
pornstar	fuck
christian	repent
computers	multitask
arguments	persuade
wax	melt1
seed	sprout
dog	breathe
priest	baptise
cars	driven
feet	walk
shield	protect
drugs	damage
flirt	flirt
fire	harm
person	taste
water	dribble
people	deceive
people	jump
person	laugh
virus	infect
idiot	bug
horses	canter
track	circle
humans	plan
doctor	examine
hamster	burrow
music	irritate
lyrics	poems
coat	handmedown
bell	ring
internet	market
humans	sad
home	sanctuary
stairs	creak
cynics	doubt
people	blink
door	paird
light	polarised
lions	kill
secret	bug
telephone	ring
humans	bend
children	wish
fear	motivate
teacher	demonstrate
lyrics	rhyme
gymnasts	gymnastics
leaf	photosynthesizing
event	surprise
ducks	cooked
water	freeze
screwdriver	weapon
people	pain
emt	resuscitate
computers	crash
children	laugh
killer	kill
christian	forgiven
computer	crash
humans	reason
artist	sculpt
water	drank
ink	colour
dna	replicate
bike	crash
feet	stink
entance	doorway
dogs	howl
snakes	molt
fingers	bend
gundog	seek
wax	melt
alchohol	injested
christian	restored
cuts	bleed
animals	males
student	masturbate
athlete	sprint
human	scream
archeologists	dig
lock	open
christian	reconciled
birds	molt
printer	work
male	ejaculate
cars	race
eye	cry
volcanoe	erupt
artist	draw
boxer	punch
music	heal
horses	trot
humans	tickled
animals	travel
glue	set
snake	rude
humans	die
heart	beat
gate	swing
masonite	gessoed
person	shout
bear	swim
metal	corroded
submarines	dive
christian	disobey
sewer	sew
human	torture
priest	pray
architects	disagree
person	fail
youtube	entertain
parent	homeschool
birds	breathe
child	pain
calculator	calculate
machine	vend
community	broken
engineers	design
people	multitask
friend	trust
swimmer	swim
dogs	see
cells	die
spirit	haunt
lord	guide
contest	game
baby	cry
tiger	kill
kangaroo	jump
bag	carry
pitcher	container
guns	jam
people	stand
scorpion	sting
vehicle	travel
porn	distracting
dragon	fly
programs	compute
knife	hurt
animals	copulate
bat	fly
people	plan
humans	wonder
name	change
plane	fly
plane	crash
mammal	play
fountain	gush
friends	leave
humans	talk
helicoptors	fly
paper	burn
newspaper	communicate
horn	blaring
soap	liquid
edges	hurt
hammers	hit
movie	touch
christian	forgive
insects	buzz
people	err
planes	fly
lovers	kissing
dogs	defend
dogs	reproduce
printers	print
dog	bite
brother	protect
people	agree
lion	roar
liquids	vaporized
alcohol	fool
cancer	spread
humans	share
nature	pruty
humans	think
boats	sink
thief	steal
humans	coding
god	love
liquid	boil
gundog	find
oven	roast
advertisements	annoy
theory	disproven
falling	hurt
dogs	trained
we	state
chimney	smoke
kite	fly
humans	draw
actor	pretend
invalid	read
alcohol	burn
people	gay
faucet	break
anyone	breathe
cat	scratch
words	hurtful
phones	ring
dog	run
worms	eat
computers	teach
humans	appreciate
rich	buy
thorn	prick
teens	smoke
people	donate
swimmer	backstroke
animals	fly
fighter	fight
whorehouse	fun
nurse	resuscitate
terrorists	killed
superman	best
steel	rust
nephews	misbehave
facts	scape
christian	sin
humans	change
animals	procreate
person	master
newspaper	announce
b	follow
ufos	glow
author	write
geese	fly
plumbing	get
wood	petrify
murderer	kill
penis	ejaculate
workers	hurry
artist	paint
adult	work
performer	dance
yogurt	spoil
nun	pray
emacs	save
brain	splatter
cable	connect
gas	expand
fear	confuse
dragonfly	fly
cat	vomit
one	human
iron	rust
humans	run
children	walk
head	ache
antagonist	needle
numbers	substracted
animals	gay
religion	addicitive
elastic	rebound
ants	crawl
questions	surprise
frog	leap
wound	kill
insects	fly
rhetoric	inspire
turtle	pet
diseases	kill
we	invade
heat	sterilize
cats	annoy
buddha	do
weapon	terrorize
bird	squawk
garbage	container
forest	place
everybody	exist
need	opener
disease	strike
trees	die
mountains	volcanoes
cat	sleep
guns	break
friend	call
ivy	pest
work	pain
dogs	hear
match	competition
people	sneeze
fireman	resuscitate
fire	murder
trains	derail
people	count
bully	corner
people	think
humans	laugh
noise	blaring
skin	itches
music	beutifull
humans	excrete
nose	run
cars	deform
birds	reproduce
twelve	be
people	promise
mine	explode
painter	paint
submarines	sink
couple	dance
